carname,make,model,year,kilometersdriven,fueltype,transmission,location,city,price,price_lakhs,listingurl,imageurl,source
2022 Nissan Magnite,nissan,magnite,2022,28000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,7.40 Lakh,7.4,https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-cvt-kukatpally-2022/27868113/,,Spinny
2021 Skoda Superb,skoda,superb,2021,74500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,20.42 Lakh,20.42,https://www.spinny.com/buy-used-cars/hyderabad/skoda/superb/lk-at-2021/25601062/,,Spinny
2022 Volkswagen Virtus,volkswagen,virtus,2022,69500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,10.65 Lakh,10.65,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/topline-10-tsi-at-kukatpally-2022/27830482/,,Spinny
2015 Mahindra TUV300,mahindra,tuv300,2015,97000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,5.72 Lakh,5.72,https://www.spinny.com/buy-used-cars/hyderabad/mahindra/tuv300/t8-uppal-2015/28709501/,,Spinny
2013 Hyundai Eon,hyundai,eon,2013,65000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,2.09 Lakh,2.09,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/eon/magna-uppal-2013/28215734/,,Spinny
2020 Kia Seltos,kia,seltos,2020,89500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,10.17 Lakh,10.17,https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-kukatpally-2020/23318005/,,Spinny
2017 Honda WR-V,honda,wr-v,2017,124500.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,5.98 Lakh,5.98,https://www.spinny.com/buy-used-cars/hyderabad/honda/wr-v/vx-mt-diesel-uppal-2017/27863404/,,Spinny
2015 Honda Jazz,honda,jazz,2015,110000.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,3.66 Lakh,3.66,https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/v-petrol-kukatpally-2015/27930420/,,Spinny
2022 Hyundai Creta,hyundai,creta,2022,102000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,10.98 Lakh,10.98,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/sx-15-petrol-cvt-uppal-2022/27506749/,,Spinny
2019 Renault Kwid,renault,kwid,2019,79000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,3.25 Lakh,3.25,https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-opt-kukatpally-2019/28261190/,,Spinny
2016 Hyundai Xcent,hyundai,xcent,2016,134000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,4.18 Lakh,4.18,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/xcent/sx-11-crdi-uppal-2016/28392636/,,Spinny
2016 Hyundai Elite i20,hyundai,elite i20,2016,75500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,4.85 Lakh,4.85,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/sportz-12-2016/28571668/,,Spinny
2016 Maruti Baleno,maruti,baleno,2016,54000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,4.64 Lakh,4.64,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/delta-12-uppal-2016/28274361/,,Spinny
2024 Honda City,honda,city,2024,31000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,12.44 Lakh,12.44,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/vx-petrol-mt-uppal-2024/28774244/,,Spinny
2012 Honda City,honda,city,2012,132500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,3.13 Lakh,3.13,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/15-v-mt-2012/28357565/,,Spinny
2025 Hyundai Verna,hyundai,verna,2025,6000.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,16.52 Lakh,16.52,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/verna/sx-o-15-turbo-petrol-dct-2025/28680706/,,Spinny
2020 Maruti Baleno,maruti,baleno,2020,50000.0,Petrol,manual,"Phoenix Trivium, Hafeezpet",hyderabad,5.93 Lakh,5.93,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/alpha-2020/28856379/,,Spinny
2019 Tata Tiago,tata,tiago,2019,38500.0,Petrol,automatic,"Phoenix Trivium, Hafeezpet",hyderabad,4.64 Lakh,4.64,https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/revotron-xza-hafeezpet-2019/28413461/,,Spinny
2013 Ford Figo,ford,figo,2013,119500.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,2.36 Lakh,2.36,https://www.spinny.com/buy-used-cars/hyderabad/ford/figo/duratorq-diesel-titanium-14-uppal-2013/28398250/,,Spinny
2022 Renault Kwid,renault,kwid,2022,4500.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,4.78 Lakh,4.78,https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-10-amt-o-uppal-2022/28885580/,,Spinny
2021 Tata Tigor,tata,tigor,2021,64000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,5.69 Lakh,5.69,https://www.spinny.com/buy-used-cars/hyderabad/tata/tigor/xza-plus-uppal-2021/28922142/,,Spinny
2016 Ford EcoSport,ford,ecosport,2016,132000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,5.06 Lakh,5.06,https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15l-tdci-uppal-2016/28196729/,,Spinny
2012 Honda City,honda,city,2012,64500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,3.80 Lakh,3.8,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/15-v-mt-2012/28691948/,,Spinny
2021 Hyundai Santro,hyundai,santro,2021,107000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,4.34 Lakh,4.34,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/santro/sportz-amt-kukatpally-2021/28622540/,,Spinny
2020 Kia Seltos,kia,seltos,2020,79500.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,9.88 Lakh,9.88,https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-dct-14-kukatpally-2020/26959875/,,Spinny
2022 Skoda Kushaq,skoda,kushaq,2022,102500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,10.94 Lakh,10.94,https://www.spinny.com/buy-used-cars/hyderabad/skoda/kushaq/style-15l-tsi-dsg-kukatpally-2022/22853848/,,Spinny
2023 Tata Altroz,tata,altroz,2023,42500.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,7.25 Lakh,7.25,https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xta-petrol-kukatpally-2023/28409157/,,Spinny
2018 Datsun Redi-GO,datsun,redi-go,2018,68500.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,2.75 Lakh,2.75,https://www.spinny.com/buy-used-cars/hyderabad/datsun/redi-go/s-10-amt-20182019-uppal-2018/26698305/,,Spinny
2023 Kia Seltos,kia,seltos,2023,49000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,14.33 Lakh,14.33,https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-uppal-2023/27898973/,,Spinny
2021 Skoda Rapid,skoda,rapid,2021,83000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,6.58 Lakh,6.58,https://www.spinny.com/buy-used-cars/hyderabad/skoda/rapid/style-at-uppal-2021/27157009/,,Spinny
2020 Maruti Alto 800,maruti,alto 800,2020,52000.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,3.00 Lakh,3.0,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-kukatpally-2020/28515650/,,Spinny
2015 Honda Brio,honda,brio,2015,72000.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,2.46 Lakh,2.46,https://www.spinny.com/buy-used-cars/hyderabad/honda/brio/s-mt-kukatpally-2015/28851006/,,Spinny
2015 Nissan Micra Active,nissan,micra active,2015,23000.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,3.13 Lakh,3.13,https://www.spinny.com/buy-used-cars/hyderabad/nissan/micra-active/xv-kukatpally-2015/26176917/,,Spinny
2021 Tata Nexon,tata,nexon,2021,49000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,8.37 Lakh,8.37,https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xza-plus-s-uppal-2021/28369732/,,Spinny
2018 Tata Nexon,tata,nexon,2018,50500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,6.25 Lakh,6.25,https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xz-plus-dual-tone-uppal-2018/28216309/,,Spinny
2017 Honda City,honda,city,2017,139500.0,Petrol,automatic,"Phoenix Trivium, Hafeezpet",hyderabad,5.14 Lakh,5.14,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/vx-cvt-2017/28251641/,,Spinny
2022 Tata Nexon,tata,nexon,2022,41500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,9.40 Lakh,9.4,https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xza-plus-o-dual-tone-kukatpally-2022/28323730/,,Spinny
2020 Honda City,honda,city,2020,92500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,8.27 Lakh,8.27,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-petrol-kukatpally-2020/27898824/,,Spinny
2022 Renault Kiger,renault,kiger,2022,29000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,7.72 Lakh,7.72,https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxz-turbo-cvt-dual-tone-uppal-2022/25950742/,,Spinny
2023 Mahindra XUV 300,mahindra,xuv 300,2023,28000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,9.77 Lakh,9.77,https://www.spinny.com/buy-used-cars/hyderabad/mahindra/xuv-300/w8-o-12-petrol-uppal-2023/27472481/,,Spinny
2022 Nissan Magnite,nissan,magnite,2022,25500.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,7.41 Lakh,7.41,https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-cvt-dual-tone-kukatpally-2022/28457348/,,Spinny
2015 Hyundai i20 Active,hyundai,i20 active,2015,87000.0,Petrol,manual,"Phoenix Trivium, Hafeezpet",hyderabad,4.45 Lakh,4.45,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i20-active/12-s-hafeezpet-2015/28654309/,,Spinny
2021 Tata Tiago,tata,tiago,2021,60000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,5.20 Lakh,5.2,https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/xza-plus-uppal-2021/27999984/,,Spinny
2017 Maruti Celerio,maruti,celerio,2017,71000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,3.87 Lakh,3.87,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/zxi-amt-kukatpally-2017/28549679/,,Spinny
2017 Honda Brio,honda,brio,2017,101500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,3.40 Lakh,3.4,https://www.spinny.com/buy-used-cars/hyderabad/honda/brio/s-mt-uppal-2017/26539783/,,Spinny
2019 Datsun Redi-GO,datsun,redi-go,2019,33500.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,2.72 Lakh,2.72,https://www.spinny.com/buy-used-cars/hyderabad/datsun/redi-go/to-10-amt-20182019-kukatpally-2019/28800531/,,Spinny
2018 Skoda Superb,skoda,superb,2018,54000.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,15.11 Lakh,15.11,https://www.spinny.com/buy-used-cars/hyderabad/skoda/superb/style-tsi-at-kukatpally-2018/22779045/,,Spinny
2022 Volkswagen Virtus,volkswagen,virtus,2022,86500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,11.01 Lakh,11.01,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/topline-10-tsi-at-kukatpally-2022/25338174/,,Spinny
2016 Honda Jazz,honda,jazz,2016,145500.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,3.98 Lakh,3.98,https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/v-at-petrol-uppal-2016/26730373/,,Spinny
2021 MG Hector Plus,mg,hector plus,2021,51500.0,Diesel,manual,"Nexus Sujana Mall, Kukatpally",hyderabad,13.61 Lakh,13.61,https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector-plus/sharp-20-diesel-turbo-mt-6str-kukatpally-2021/26283775/,,Spinny
2015 Honda City,honda,city,2015,60000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,4.78 Lakh,4.78,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/sv-uppal-2015/28861256/,,Spinny
2016 Ford Figo,ford,figo,2016,103500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,3.29 Lakh,3.29,https://www.spinny.com/buy-used-cars/hyderabad/ford/figo/trend-12-tivct-uppal-2016/26133730/,,Spinny
2023 Nissan Magnite,nissan,magnite,2023,33500.0,Petrol,manual,"Phoenix Trivium, Hafeezpet",hyderabad,6.69 Lakh,6.69,https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-hafeezpet-2023/28782191/,,Spinny
2018 Renault Kwid,renault,kwid,2018,80500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,2.51 Lakh,2.51,https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxl-edition-uppal-2018/28497191/,,Spinny
2023 Kia Sonet,kia,sonet,2023,57500.0,Diesel,manual,"Phoenix Trivium, Hafeezpet",hyderabad,9.03 Lakh,9.03,https://www.spinny.com/buy-used-cars/hyderabad/kia/sonet/htk-plus-15-hafeezpet-2023/27446638/,,Spinny
2018 Maruti Dzire,maruti,dzire,2018,109000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,4.98 Lakh,4.98,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/dzire/vxi-amt-kukatpally-2018/28414020/,,Spinny
2022 MG Hector Plus,mg,hector plus,2022,61500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,14.33 Lakh,14.33,https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector-plus/sharp-15-petrol-turbo-cvt-6str-kukatpally-2022/27722988/,,Spinny
2016 Maruti Celerio,maruti,celerio,2016,114000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,3.34 Lakh,3.34,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/zxi-amt-kukatpally-2016/27782230/,,Spinny
2017 Honda Brio,honda,brio,2017,25000.0,Petrol,manual,"Phoenix Trivium, Hafeezpet",hyderabad,3.79 Lakh,3.79,https://www.spinny.com/buy-used-cars/hyderabad/honda/brio/s-mt-hafeezpet-2017/28741328/,,Spinny
2023 Tata Altroz,tata,altroz,2023,64000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,7.23 Lakh,7.23,https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-diesel-uppal-2023/26375224/,,Spinny
2020 Kia Seltos,kia,seltos,2020,109000.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,9.05 Lakh,9.05,https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-kukatpally-2020/22281536/,,Spinny
2023 Hyundai Verna,hyundai,verna,2023,66500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,11.87 Lakh,11.87,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/verna/sx-o-10-turbo-dct-kukatpally-2023/27142867/,,Spinny
2022 Tata Altroz,tata,altroz,2022,48000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,7.24 Lakh,7.24,https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-diesel-uppal-2022/27845145/,,Spinny
2023 Renault Kwid,renault,kwid,2023,6500.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,5.03 Lakh,5.03,https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-10-amt-uppal-2023/28547984/,,Spinny
2023 Nissan Magnite,nissan,magnite,2023,37000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,8.36 Lakh,8.36,https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-cvt-uppal-2023/26250821/,,Spinny
2024 Renault Kwid,renault,kwid,2024,20000.0,Petrol,automatic,"Phoenix Trivium, Hafeezpet",hyderabad,5.60 Lakh,5.6,https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/climber-10-amt-dual-tone-hafeezpet-2024/28412268/,,Spinny
2020 MG Hector,mg,hector,2020,80000.0,Hybrid,manual,"Nexus Sujana Mall, Kukatpally",hyderabad,9.12 Lakh,9.12,https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/sharp-hybrid-15-petrol-kukatpally-2020/24461343/,,Spinny
2022 Volkswagen Virtus,volkswagen,virtus,2022,92500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,12.42 Lakh,12.42,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/gt-plus-15-tsi-evo-dsg-kukatpally-2022/23045464/,,Spinny
2023 Maruti Grand Vitara,maruti,grand vitara,2023,94000.0,Petrol,manual,"Nexus Sujana Mall, Kukatpally",hyderabad,11.17 Lakh,11.17,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/grand-vitara/alpha-smart-hybrid-kukatpally-2023/25322942/,,Spinny
2015 Hyundai Xcent,hyundai,xcent,2015,97500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,3.58 Lakh,3.58,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/xcent/sx-12-o-kukatpally-2015/27840259/,,Spinny
2016 Ford EcoSport,ford,ecosport,2016,55000.0,Petrol,automatic,"Phoenix Trivium, Hafeezpet",hyderabad,4.75 Lakh,4.75,https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15l-tivct-at-hafeezpet-2016/26743585/,,Spinny
2017 Toyota Etios Liva,toyota,etios liva,2017,102000.0,Diesel,manual,"D-Mart, Madhapur",hyderabad,5.28 Lakh,5.28,https://www.spinny.com/buy-used-cars/hyderabad/toyota/etios-liva/gxd-kukatpally-2017/27517991/,,Spinny
2018 Hyundai Grand i10,hyundai,grand i10,2018,41500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,4.10 Lakh,4.1,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10/sportz-12-kappa-vtvt-kukatpally-2018/28158443/,,Spinny
2019 Honda City,honda,city,2019,45000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,8.52 Lakh,8.52,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-cvt-petrol-uppal-2019/28812370/,,Spinny
2022 Tata Tiago,tata,tiago,2022,25500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,5.89 Lakh,5.89,https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/xz-plus-2022/28380267/,,Spinny
2021 Renault Kiger,renault,kiger,2021,50000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,6.89 Lakh,6.89,https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxz-turbo-cvt-uppal-2021/26984652/,,Spinny
2021 Hyundai Aura,hyundai,aura,2021,57500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,6.19 Lakh,6.19,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/aura/sx-12-o-petrol-kukatpally-2021/28322232/,,Spinny
2011 Maruti Wagon R 1.0,maruti,wagon r 1.0,2011,76000.0,Cng,manual,"DSL Virtue Mall, Uppal",hyderabad,2.49 Lakh,2.49,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r-10/lxi-cng-uppal-2011/25366275/,,Spinny
2022 Maruti Swift,maruti,swift,2022,48500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,6.75 Lakh,6.75,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/zxi-plus-dual-tone-kukatpally-2022/27658532/,,Spinny
2023 Volkswagen Virtus,volkswagen,virtus,2023,97500.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,10.46 Lakh,10.46,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/topline-10-tsi-at-uppal-2023/26538211/,,Spinny
2022 Maruti XL6,maruti,xl6,2022,68500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,10.01 Lakh,10.01,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/xl6/alpha-plus-mt-petrol-uppal-2022/28276408/,,Spinny
2023 Volkswagen Taigun,volkswagen,taigun,2023,50500.0,Petrol,manual,"Nexus Sujana Mall, Kukatpally",hyderabad,10.06 Lakh,10.06,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/topline-10-tsi-mt-kukatpally-2023/26228085/,,Spinny
2022 Volkswagen Taigun,volkswagen,taigun,2022,64500.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,8.92 Lakh,8.92,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/highline-10-tsi-mt-kukatpally-2022/27978898/,,Spinny
2013 Honda Amaze,honda,amaze,2013,114000.0,Petrol,manual,"D-Mart, Madhapur",hyderabad,3.16 Lakh,3.16,https://www.spinny.com/buy-used-cars/hyderabad/honda/amaze/12-vx-ivtec-kukatpally-2013/22785538/,,Spinny
2013 Volkswagen Vento,volkswagen,vento,2013,133000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,3.91 Lakh,3.91,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/vento/highline-diesel-uppal-2013/28228282/,,Spinny
2013 Volkswagen Vento,volkswagen,vento,2013,108000.0,Diesel,manual,"DSL Virtue Mall, Uppal",hyderabad,3.91 Lakh,3.91,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/vento/highline-diesel-uppal-2013/27989370/,,Spinny
2015 Maruti Alto 800,maruti,alto 800,2015,112500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,1.92 Lakh,1.92,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-uppal-2015/28041564/,,Spinny
2017 Maruti Celerio,maruti,celerio,2017,63000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,3.96 Lakh,3.96,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/zxi-amt-uppal-2017/27791374/,,Spinny
2022 Hyundai Verna,hyundai,verna,2022,50000.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,11.39 Lakh,11.39,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/verna/sx-o-15-vtvt-ivt-kukatpally-2022/26573382/,,Spinny
2023 Tata Tiago,tata,tiago,2023,20000.0,Petrol,automatic,"D-Mart, Madhapur",hyderabad,6.29 Lakh,6.29,https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/xza-plus-kukatpally-2023/28320162/,,Spinny
2023 Maruti XL6,maruti,xl6,2023,106500.0,Cng,manual,"DSL Virtue Mall, Uppal",hyderabad,9.65 Lakh,9.65,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/xl6/zeta-mt-cng-uppal-2023/27889562/,,Spinny
2018 Toyota Corolla Altis,toyota,corolla altis,2018,109500.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,8.17 Lakh,8.17,https://www.spinny.com/buy-used-cars/hyderabad/toyota/corolla-altis/vl-cvt-petrol-kukatpally-2018/28630929/,,Spinny
2016 Maruti Baleno,maruti,baleno,2016,27000.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,5.19 Lakh,5.19,https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/alpha-12-uppal-2016/26939764/,,Spinny
2021 Honda City,honda,city,2021,69000.0,Petrol,manual,"Phoenix Trivium, Hafeezpet",hyderabad,9.50 Lakh,9.5,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-petrol-hafeezpet-2021/27700771/,,Spinny
2023 Hyundai Venue,hyundai,venue,2023,20000.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,10.81 Lakh,10.81,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/venue/sx-o-10-turbo-dct-kukatpally-2023/27682228/,,Spinny
2024 Volkswagen Taigun,volkswagen,taigun,2024,50000.0,Petrol,manual,"Nexus Sujana Mall, Kukatpally",hyderabad,10.20 Lakh,10.2,https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/topline-10-tsi-mt-kukatpally-2024/26181258/,,Spinny
2020 Kia Seltos,kia,seltos,2020,97500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,9.33 Lakh,9.33,https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-uppal-2020/26808316/,,Spinny
2018 Hyundai Elite i20,hyundai,elite i20,2018,49000.0,Diesel,manual,"D-Mart, Madhapur",hyderabad,6.56 Lakh,6.56,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/asta-14-o-crdi-kukatpally-2018/27051201/,,Spinny
2014 Hyundai Eon,hyundai,eon,2014,140500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,1.89 Lakh,1.89,https://www.spinny.com/buy-used-cars/hyderabad/hyundai/eon/magna-20112012-uppal-2014/28418275/,,Spinny
2017 Tata Tiago,tata,tiago,2017,125000.0,Petrol,automatic,"DSL Virtue Mall, Uppal",hyderabad,3.71 Lakh,3.71,https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/revotron-xza-uppal-2017/28305452/,,Spinny
2024 Tata Punch,tata,punch,2024,23500.0,Petrol,manual,"DSL Virtue Mall, Uppal",hyderabad,7.29 Lakh,7.29,https://www.spinny.com/buy-used-cars/hyderabad/tata/punch/accomplished-plus-sunroof-2024/28585281/,,Spinny
2023 Honda City,honda,city,2023,21000.0,Petrol,automatic,"Nexus Sujana Mall, Kukatpally",hyderabad,13.92 Lakh,13.92,https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-petrol-cvt-kukatpally-2023/27868129/,,Spinny
