name,price,emi,kilometer,fuel,transmission,registration,location,link
"2023 Mahindra XUV 300
10.50 Lakh
₹10.64 Lakh",10.50 Lakh,"EMI ₹18,442/m*",44.5K km,Diesel,Manual,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/mahindra/xuv-300/w8-o-15-diesel-2023/28891269/
"2022 Honda City
9.84 Lakh
₹9.96 Lakh",9.84 Lakh,"EMI ₹17,031/m*",71K km,Petrol,Automatic,MH30,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/honda/city/zx-cvt-petrol-hadapsar-2022/28354580/
"2014 Honda Amaze
2.98 Lakh
₹3.02 Lakh",2.98 Lakh,"EMI ₹8,356/m*",120.5K km,Petrol,Manual,MH16,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/honda/amaze/12-vx-ivtec-2014/27546271/
"2018 Hyundai Xcent
5.20 Lakh
₹5.26 Lakh",5.20 Lakh,"EMI ₹8,461/m*",12.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/used-cars-in-pune/s/
"2023 Hyundai Verna
11.56 Lakh
₹11.67 Lakh",11.56 Lakh,"EMI ₹20,213/m*",41K km,Petrol,Automatic,MH27,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/verna/sx-o-15-petrol-ivt-hinjawadi-2023/26842288/
"2020 Kia Seltos
12.99 Lakh
₹13.21 Lakh",12.99 Lakh,"EMI ₹22,785/m*",65.5K km,Diesel,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/kia/seltos/gtx-plus-at-15-diesel-hadapsar-2020/28644024/
"2014 Hyundai Eon
2.12 Lakh
₹2.17 Lakh",2.12 Lakh,"EMI ₹5,660/m*",73K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/eon/sportz-hinjawadi-2014/28407995/
"2012 Hyundai i20
3.13 Lakh
₹3.19 Lakh",3.13 Lakh,"EMI ₹23,079/m*",51.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/i20/asta-12-hinjawadi-2012/28309822/
"2016 Honda City
5.89 Lakh
₹5.99 Lakh",5.89 Lakh,"EMI ₹11,048/m*",30K km,Petrol,Automatic,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/honda/city/vx-cvt-bavdhan-khurd-2016/28597086/
"2016 Hyundai Creta
7.03 Lakh
₹7.11 Lakh",7.03 Lakh,"EMI ₹13,014/m*",37K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/hyundai/creta/16-sx-plus-petrol-wagholi-2016/28196936/
"2014 Hyundai Grand i10
3.35 Lakh
₹3.39 Lakh",3.35 Lakh,"EMI ₹9,245/m*",86K km,Petrol,Automatic,MH16,Wagholi,https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10/asta-at-12-kappa-vtvt-wagholi-2014/27628430/
"2013 Nissan Micra Active
2.34 Lakh
₹2.40 Lakh",2.34 Lakh,"EMI ₹9,432/m*",75.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/nissan/micra-active/xv-hinjawadi-2013/26066718/
"2016 Tata Zest
3.15 Lakh
₹3.19 Lakh",3.15 Lakh,"EMI ₹5,952/m*",143K km,Petrol,Manual,MH15,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/zest/xms-petrol-hinjawadi-2016/27113042/
"2023 Hyundai Creta
13 Lakh
₹13.20 Lakh",13 Lakh,"EMI ₹22,852/m*",26.5K km,Petrol,Manual,MH18,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/creta/sx-15-petrol-hinjawadi-2023/28580223/
"2022 Hyundai Venue
9.91 Lakh
₹10.06 Lakh",9.91 Lakh,"EMI ₹17,370/m*",23.5K km,Petrol,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/venue/sx-plus-10-turbo-dct-hadapsar-2022/28472951/
"2012 Hyundai Eon
1.90 Lakh
₹1.97 Lakh",1.90 Lakh,"EMI ₹13,665/m*",47.5K km,Petrol,Manual,MH31,Wagholi,https://www.spinny.com/buy-used-cars/pune/hyundai/eon/magna-20112012-wagholi-2012/27582059/
"2022 Jeep Compass
17.81 Lakh",17.81 Lakh,"EMI ₹30,630/m*",69.5K km,Diesel,Automatic,MH47,N/A,https://www.spinny.com/buy-used-cars/pune/jeep/compass/limited-o-20-diesel-4x4-at-hinjawadi-2022/27298255/
"2023 MG Hector Plus
16.58 Lakh",16.58 Lakh,"EMI ₹28,659/m*",33.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/mg-motors/hector-plus/savvy-pro-15-turbo-petrol-cvt-6-str-hinjawadi-2023/28738421/
"2022 Tata Punch
6.33 Lakh
₹6.42 Lakh",6.33 Lakh,"EMI ₹11,001/m*",43.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/punch/accomplished-amt-hinjawadi-2022/28906849/
"2021 MG Hector
14.38 Lakh
₹14.57 Lakh",14.38 Lakh,"EMI ₹25,287/m*",50K km,Diesel,Manual,MH49,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/mg-motors/hector/sharp-20-diesel-turbo-mt-hadapsar-2021/28430892/
"2015 Hyundai Grand i10
3.52 Lakh
₹3.56 Lakh",3.52 Lakh,"EMI ₹7,726/m*",29.5K km,Petrol,Manual,MH16,Hinjewadi,https://www.spinny.com/used-cars-in-pune/s/
"2020 Tata Nexon
6.19 Lakh
₹6.28 Lakh",6.19 Lakh,"EMI ₹10,762/m*",35.5K km,Petrol,Manual,MH14,Wagholi,https://www.spinny.com/buy-used-cars/pune/tata/nexon/xz-plus-wagholi-2020/28036678/
"2017 Hyundai Eon
2.33 Lakh
₹2.37 Lakh",2.33 Lakh,"EMI ₹3,895/m*",55.5K km,Petrol,Manual,MH08,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/eon/era-se-hadapsar-2017/28935818/
"2013 Honda Amaze
3.20 Lakh
₹3.24 Lakh",3.20 Lakh,"EMI ₹12,627/m*",47.5K km,Petrol,Automatic,MH02,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/honda/amaze/12-s-at-ivtec-hadapsar-2013/28869704/
"2017 Maruti Baleno
4.53 Lakh
₹4.57 Lakh",4.53 Lakh,"EMI ₹7,918/m*",103.5K km,Petrol,Manual,MH14,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/baleno/zeta-12-2017/28891749/
"2024 Maruti Ciaz
10.17 Lakh
₹10.29 Lakh",10.17 Lakh,"EMI ₹17,761/m*",21.5K km,Petrol,Automatic,MH20,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ciaz/alpha-15-at-hinjawadi-2024/28022480/
"2013 Honda Brio
2.55 Lakh
₹2.59 Lakh",2.55 Lakh,"EMI ₹9,377/m*",65.5K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/honda/brio/s-mt-wagholi-2013/27582267/
"2016 Maruti Ritz
2.74 Lakh
₹2.79 Lakh",2.74 Lakh,"EMI ₹5,694/m*",89.5K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ritz/vxi-bsiv-bavdhan-khurd-2016/28382459/
"2015 Maruti Alto 800
2.37 Lakh
₹2.41 Lakh",2.37 Lakh,"EMI ₹5,454/m*",38K km,Petrol,Manual,MH11,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/lxi-bavdhan-khurd-2015/28645066/
"2024 Hyundai Exter
7.44 Lakh
₹7.51 Lakh",7.44 Lakh,"EMI ₹12,925/m*",35K km,Petrol,Manual,MH31,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/exter/sx-o-connect-12-mt-hinjawadi-2024/28600005/
"2011 Maruti Alto K10
1.56 Lakh
₹1.60 Lakh",1.56 Lakh,N/A,59K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/used-cars-in-pune/s/
"2023 Hyundai i20 N Line
9.73 Lakh
₹9.85 Lakh",9.73 Lakh,"EMI ₹16,842/m*",20.5K km,Petrol,Automatic,MH20,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/i20-n-line/n8-10-turbo-dct-hinjawadi-2023/28825395/
"2023 Maruti S-Presso
4.90 Lakh
₹5.04 Lakh",4.90 Lakh,"EMI ₹8,702/m*",12K km,Cng,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/s-presso/vxi-scng-2023/28269713/
"2013 Maruti Swift Dzire
3.41 Lakh
₹3.45 Lakh",3.41 Lakh,"EMI ₹13,273/m*",78K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift-dzire/vxi-2013/28072195/
"2022 Skoda Kushaq
11.13 Lakh
₹11.35 Lakh",11.13 Lakh,"EMI ₹19,668/m*",107.5K km,Petrol,Automatic,MH20,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/skoda/kushaq/style-15l-tsi-dsg-hinjawadi-2022/23718820/
"2013 Maruti Alto 800
1.96 Lakh
₹2 Lakh",1.96 Lakh,"EMI ₹8,029/m*",57.5K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/lxi-hadapsar-2013/28526341/
"2013 Nissan Micra Active
2.10 Lakh
₹2.15 Lakh",2.10 Lakh,"EMI ₹8,329/m*",55K km,Petrol,Manual,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/nissan/micra-active/xl-hadapsar-2013/26864413/
"2018 Maruti Ciaz
5.83 Lakh
₹5.91 Lakh",5.83 Lakh,"EMI ₹10,132/m*",52K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ciaz/alpha-14-mt-2018/28633469/
"2022 Skoda Slavia
12.89 Lakh",12.89 Lakh,"EMI ₹22,308/m*",40K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/skoda/slavia/style-15l-tsi-dsg-hinjawadi-2022/27688307/
"2019 Tata Nexon
6.27 Lakh
₹6.35 Lakh",6.27 Lakh,"EMI ₹10,881/m*",56.5K km,Petrol,Manual,MH14,Bavdhan,https://www.spinny.com/buy-used-cars/pune/tata/nexon/xz-plus-bavdhan-khurd-2019/28494737/
"2023 Skoda Slavia
13.53 Lakh",13.53 Lakh,"EMI ₹23,415/m*",45K km,Petrol,Automatic,MH11,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/skoda/slavia/style-15l-tsi-dsg-hinjawadi-2023/28295776/
"2022 Honda City
9.98 Lakh
₹10.19 Lakh",9.98 Lakh,"EMI ₹17,676/m*",63.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/honda/city/zx-cvt-petrol-hinjawadi-2022/27224815/
"2012 Hyundai i10
1.97 Lakh
₹2.02 Lakh",1.97 Lakh,"EMI ₹15,005/m*",91.5K km,Petrol,Manual,MH07,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/i10/sportz-12-kappa2-hinjawadi-2012/28268869/
"2019 Hyundai Creta
10.88 Lakh
₹10.99 Lakh",10.88 Lakh,"EMI ₹18,970/m*",89K km,Diesel,Automatic,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/creta/sx-16-at-crdi-hadapsar-2019/28259754/
"2015 Volkswagen Polo
3.71 Lakh
₹3.75 Lakh",3.71 Lakh,"EMI ₹7,625/m*",142.5K km,Petrol,Manual,MH23,N/A,https://www.spinny.com/buy-used-cars/pune/volkswagen/polo/highline12l-p-hinjawadi-2015/27809429/
"2018 Maruti Celerio
3.68 Lakh
₹3.72 Lakh",3.68 Lakh,"EMI ₹6,454/m*",84.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/celerio/zxi-o-amt-2018/28879634/
"2019 Tata Nexon
6.31 Lakh
₹6.41 Lakh",6.31 Lakh,"EMI ₹10,983/m*",66K km,Diesel,Automatic,MH20,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/nexon/xma-diesel-2019/28692080/
"2019 Tata Nexon
6.52 Lakh
₹6.60 Lakh",6.52 Lakh,"EMI ₹11,307/m*",43K km,Petrol,Manual,MH09,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/nexon/xz-plus-dual-tone-hinjawadi-2019/28901611/
"2014 Maruti Wagon R
2.68 Lakh
₹2.72 Lakh",2.68 Lakh,"EMI ₹7,737/m*",55K km,Petrol,Manual,MH41,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/wagon-r/vxi-hinjawadi-2014/28265081/
"2018 Tata Tigor
4.14 Lakh
₹4.18 Lakh",4.14 Lakh,"EMI ₹7,254/m*",100.5K km,Petrol,Automatic,MH14,Bavdhan,https://www.spinny.com/buy-used-cars/pune/tata/tigor/revotron-xta-bavdhan-khurd-2018/28866776/
"2014 Maruti Swift Dzire
3.93 Lakh
₹3.97 Lakh",3.93 Lakh,"EMI ₹10,916/m*",68K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift-dzire/zxi-wagholi-2014/28698285/
"2013 Maruti Swift Dzire
3.63 Lakh
₹3.68 Lakh",3.63 Lakh,"EMI ₹14,148/m*",63.5K km,Petrol,Manual,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift-dzire/vxi-2013/28472919/
"2019 Tata Nexon
6.88 Lakh
₹6.96 Lakh",6.88 Lakh,"EMI ₹11,920/m*",38K km,Petrol,Automatic,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/tata/nexon/xza-plus-petrol-wagholi-2019/28678623/
"2022 Kia Carens
13.83 Lakh
₹14.02 Lakh",13.83 Lakh,"EMI ₹24,249/m*",78K km,Diesel,Automatic,MH49,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/kia/carens/luxury-plus-15-diesel-at-7-str-hinjawadi-2022/28361417/
"2017 Honda City
6.65 Lakh
₹6.76 Lakh",6.65 Lakh,"EMI ₹11,648/m*",94K km,Petrol,Automatic,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/honda/city/zx-cvt-petrol-bavdhan-khurd-2017/28662569/
"2013 Maruti Swift
2.88 Lakh
₹2.93 Lakh",2.88 Lakh,"EMI ₹11,448/m*",86K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/swift/lxi-hadapsar-2013/28005853/
"2013 Maruti Ritz
2.38 Lakh
₹2.45 Lakh",2.38 Lakh,"EMI ₹8,878/m*",68K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ritz/vxi-bsiv-hadapsar-2013/28063418/
"2021 Hyundai Grand i10 Nios
5.16 Lakh",5.16 Lakh,"EMI ₹8,855/m*",113.5K km,Cng,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10-nios/sportz-12-kappa-vtvt-cng-hadapsar-2021/27350340/
"2017 Maruti Wagon R
2.81 Lakh
₹2.84 Lakh",2.81 Lakh,"EMI ₹4,904/m*",150K km,Cng,Manual,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/wagon-r/lxi-cng-hinjawadi-2017/28505515/
"2015 Honda City
4.41 Lakh",4.41 Lakh,"EMI ₹9,636/m*",81.5K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/honda/city/sv-bavdhan-khurd-2015/28137743/
"2016 Maruti Baleno
4.30 Lakh
₹4.38 Lakh",4.30 Lakh,"EMI ₹8,118/m*",32K km,Petrol,Manual,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/baleno/delta-12-hadapsar-2016/28749020/
"2014 Hyundai Grand i10
3.22 Lakh
₹3.26 Lakh",3.22 Lakh,"EMI ₹8,895/m*",37K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10/sportz-12-kappa-vtvt-bavdhan-khurd-2014/28775828/
"2016 Hyundai Xcent
3.62 Lakh
₹3.67 Lakh",3.62 Lakh,"EMI ₹6,399/m*",134.5K km,Petrol,Manual,MH14,Wagholi,https://www.spinny.com/buy-used-cars/pune/hyundai/xcent/sx-12-o-wagholi-2016/28392558/
"2018 Tata Tigor
4.37 Lakh
₹4.45 Lakh",4.37 Lakh,"EMI ₹7,714/m*",53.5K km,Petrol,Manual,MH13,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/tigor/revotron-xz-o-hinjawadi-2018/28897981/
"2017 Maruti Alto 800
2.69 Lakh
₹2.73 Lakh",2.69 Lakh,"EMI ₹5,004/m*",28.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/lxi-hinjawadi-2017/28622664/
"2018 Maruti Celerio
3.85 Lakh
₹3.89 Lakh",3.85 Lakh,"EMI ₹6,743/m*",78.5K km,Petrol,Automatic,MH31,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/celerio/vxi-amt-hinjawadi-2018/28529852/
"2023 Tata Tigor
6.21 Lakh
₹6.29 Lakh",6.21 Lakh,"EMI ₹10,779/m*",12K km,Petrol,Manual,MH15,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/tigor/xz-plus-hinjawadi-2023/28074879/
"2014 Hyundai Xcent
3.15 Lakh
₹3.20 Lakh",3.15 Lakh,"EMI ₹8,187/m*",89K km,Petrol,Manual,MH35,Wagholi,https://www.spinny.com/buy-used-cars/pune/hyundai/xcent/s-12-o-wagholi-2014/27739927/
"2022 Mahindra XUV 300
9.13 Lakh
₹9.32 Lakh",9.13 Lakh,"EMI ₹15,939/m*",38K km,Petrol,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/mahindra/xuv-300/w8-o-12-petrol-amt-hadapsar-2022/28200604/
"2021 Maruti Ciaz
7.98 Lakh
₹8.06 Lakh",7.98 Lakh,"EMI ₹13,861/m*",38.5K km,Petrol,Automatic,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ciaz/alpha-15-at-2021/25979942/
"2014 Volkswagen Vento
3.57 Lakh
₹3.61 Lakh",3.57 Lakh,"EMI ₹9,223/m*",80.5K km,Petrol,Manual,MH12,Wagholi,https://www.spinny.com/buy-used-cars/pune/volkswagen/vento/highline-petrol-wagholi-2014/28632503/
"2022 Kia Carens
11.94 Lakh
₹12.05 Lakh",11.94 Lakh,"EMI ₹20,860/m*",32K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/kia/carens/luxury-14-petrol-7-str-hinjawadi-2022/28930699/
"2013 Honda Brio
2.27 Lakh
₹2.31 Lakh",2.27 Lakh,"EMI ₹8,379/m*",102.5K km,Petrol,Manual,MH14,Wagholi,https://www.spinny.com/buy-used-cars/pune/honda/brio/s-mt-wagholi-2013/27364845/
"2015 Honda Amaze
3.33 Lakh
₹3.38 Lakh",3.33 Lakh,"EMI ₹7,425/m*",83K km,Petrol,Manual,MH11,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/honda/amaze/12-s-ivtec-hinjawadi-2015/27966813/
"2011 Hyundai i10
2.23 Lakh
₹2.30 Lakh",2.23 Lakh,N/A,67.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/i10/asta-12-kappa2-hinjawadi-2011/27192463/
"2023 Hyundai Aura
6.87 Lakh
₹6.98 Lakh",6.87 Lakh,"EMI ₹11,954/m*",34.5K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/aura/sx-12-o-petrol-hadapsar-2023/28223897/
"2011 Ford Figo
1.91 Lakh
₹1.96 Lakh",1.91 Lakh,N/A,56.5K km,Petrol,Manual,MH09,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/ford/figo/duratec-petrol-zxi-12-2011/27758968/
"2016 Maruti Alto 800
2.24 Lakh
₹2.28 Lakh",2.24 Lakh,"EMI ₹4,415/m*",71.5K km,Petrol,Manual,MH27,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-800/lxi-hinjawadi-2016/28421333/
"2021 Tata Tiago
4.49 Lakh
₹4.56 Lakh",4.49 Lakh,"EMI ₹7,833/m*",33.5K km,Petrol,Manual,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/tata/tiago/xz-plus-hinjawadi-2021/28143421/
"2020 Kia Seltos
10.12 Lakh
₹10.32 Lakh",10.12 Lakh,"EMI ₹17,897/m*",122K km,Petrol,Automatic,MH09,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/kia/seltos/gtx-plus-dct-14-hadapsar-2020/24680164/
"2014 Honda Brio
2.57 Lakh",2.57 Lakh,"EMI ₹6,696/m*",30K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/honda/brio/ex-mt-hadapsar-2014/28656648/
"2022 Maruti Ciaz
7.83 Lakh
₹7.94 Lakh",7.83 Lakh,"EMI ₹13,589/m*",18.5K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/ciaz/zeta-15-hinjawadi-2022/28771176/
"2016 Renault Kwid
2.42 Lakh
₹2.61 Lakh",2.42 Lakh,"EMI ₹4,878/m*",61K km,Cng,Manual,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/renault/kwid/rxl-cng-outside-fitted-hinjawadi-2016/12154014/
"2023 Hyundai Exter
6.05 Lakh
₹6.12 Lakh",6.05 Lakh,"EMI ₹10,558/m*",28.5K km,Petrol,Manual,MH18,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/exter/s-o-12-mt-hinjawadi-2023/28813877/
"2018 Hyundai Elite i20
5.24 Lakh
₹5.30 Lakh",5.24 Lakh,"EMI ₹9,161/m*",34K km,Petrol,Manual,MH14,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/elite-i20/sportz-12-hadapsar-2018/28622236/
"2019 Hyundai Grand i10
4.39 Lakh
₹4.46 Lakh",4.39 Lakh,"EMI ₹7,663/m*",47.5K km,Petrol,Manual,MH15,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10/sportz-12-kappa-vtvt-hinjawadi-2019/28213836/
"2021 Tata Tigor
5.69 Lakh
₹5.76 Lakh",5.69 Lakh,"EMI ₹9,877/m*",41.5K km,Petrol,Automatic,MH12,N/A,https://www.spinny.com/buy-used-cars/pune/tata/tigor/xza-plus-hinjawadi-2021/28711983/
"2022 Renault Triber
4.81 Lakh
₹4.85 Lakh",4.81 Lakh,"EMI ₹8,327/m*",125.5K km,Petrol,Manual,MH15,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/renault/triber/rxz-hinjawadi-2022/28029342/
"2012 Maruti Alto K10
1.78 Lakh
₹1.82 Lakh",1.78 Lakh,"EMI ₹13,290/m*",104K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-k10/vxi-bavdhan-khurd-2012/28827204/
"2024 Hyundai Exter
8.19 Lakh
₹8.28 Lakh",8.19 Lakh,"EMI ₹14,168/m*",19K km,Petrol,Automatic,MH49,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/hyundai/exter/sx-o-12-amt-hinjawadi-2024/28707268/
"2016 Mahindra KUV100
3.23 Lakh
₹3.27 Lakh",3.23 Lakh,"EMI ₹6,097/m*",14K km,Petrol,Manual,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/mahindra/kuv100/k4-5-str-hadapsar-2016/28708565/
"2014 Maruti Wagon R
2.63 Lakh
₹2.67 Lakh",2.63 Lakh,"EMI ₹7,515/m*",73.5K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/wagon-r/vxi-bavdhan-khurd-2014/28240615/
"2022 Nissan Magnite
6.44 Lakh
₹6.57 Lakh",6.44 Lakh,"EMI ₹11,256/m*",92K km,Petrol,Manual,MH20,Bavdhan,https://www.spinny.com/buy-used-cars/pune/nissan/magnite/xv-premium-turbo-o-bavdhan-khurd-2022/27008630/
"2016 Hyundai Grand i10
3.74 Lakh
₹3.78 Lakh",3.74 Lakh,"EMI ₹6,953/m*",24.5K km,Petrol,Manual,MH14,Wagholi,https://www.spinny.com/buy-used-cars/pune/hyundai/grand-i10/sportz-12-kappa-vtvt-wagholi-2016/28900266/
"2014 Honda Amaze
3.15 Lakh
₹3.19 Lakh",3.15 Lakh,"EMI ₹8,814/m*",62K km,Petrol,Manual,MH15,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/honda/amaze/12-s-ivtec-hinjawadi-2014/28449506/
"2020 Renault Kwid
3.10 Lakh
₹3.14 Lakh",3.10 Lakh,"EMI ₹5,466/m*",37K km,Petrol,Manual,MH29,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/renault/kwid/10-rxt-opt-hinjawadi-2020/28309104/
"2018 Honda Jazz
4.21 Lakh
₹4.28 Lakh",4.21 Lakh,"EMI ₹6,960/m*",82K km,Petrol,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/honda/jazz/sv-petrol-bavdhan-khurd-2018/27233946/
"2022 Maruti Celerio
4.44 Lakh",4.44 Lakh,"EMI ₹7,680/m*",87.5K km,Cng,Manual,MH12,Bavdhan,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/celerio/vxi-cng-bavdhan-khurd-2022/28586559/
"2023 Nissan Magnite
6.71 Lakh",6.71 Lakh,"EMI ₹11,545/m*",27K km,Petrol,Manual,MH12,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/nissan/magnite/xv-premium-turbo-hinjawadi-2023/27790712/
"2023 Hyundai i20 N Line
9.73 Lakh
₹9.85 Lakh",9.73 Lakh,"EMI ₹16,893/m*",24K km,Petrol,Automatic,MH12,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/hyundai/i20-n-line/n8-10-turbo-dct-dual-tone-hadapsar-2023/28833498/
"2018 Maruti Baleno
5.71 Lakh
₹5.77 Lakh",5.71 Lakh,"EMI ₹9,962/m*",57K km,Petrol,Automatic,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/baleno/alpha-12-at-hinjawadi-2018/28961514/
"2023 Mahindra XUV 300
11.93 Lakh
₹12.10 Lakh",11.93 Lakh,"EMI ₹20,962/m*",6.5K km,Diesel,Automatic,MH14,Hinjewadi,https://www.spinny.com/buy-used-cars/pune/mahindra/xuv-300/w8-o-15-diesel-amt-2023/29152358/
"2014 Maruti Alto K10
2.19 Lakh
₹2.23 Lakh",2.19 Lakh,"EMI ₹6,118/m*",58K km,Petrol,Manual,MH31,"Seasons Mall, Magarpatta",https://www.spinny.com/buy-used-cars/pune/maruti-suzuki/alto-k10/vxi-hadapsar-2014/28921008/
